Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg,RelativeSquatStrength,RelativeDeadliftStrength,Equipment_Index,Equipment_Raw,Equipment_Single-ply,Equipment_Wraps,Sex_M,AgeCategory
15.5,66.63,127.0,127.0,52.2,1.9060483265796189,1.9060483265796189,3,False,True,False,False,Sub-Junior
35.0,103.42,195.0,240.0,132.5,1.8855153742022819,2.3206343067105006,1,True,False,False,True,Open
18.0,71.55,167.5,250.0,110.0,2.3410202655485675,3.494060097833683,2,False,False,True,True,Junior
25.5,66.0,72.5,95.0,52.5,1.0984848484848484,1.4393939393939394,1,True,False,False,False,Open
25.5,80.36,227.5,250.0,160.0,2.8310104529616726,3.1110004977600796,1,True,False,False,True,Open
55.0,106.3,245.0,272.5,145.0,2.3047977422389465,2.563499529633114,1,True,False,False,True,Masters 2
28.0,67.4,185.0,227.5,112.5,2.744807121661721,3.3753709198813056,1,True,False,False,True,Open
50.5,56.0,82.5,122.5,50.0,1.4732142857142858,2.1875,1,True,False,False,False,Masters 2
22.0,58.5,140.0,150.0,57.5,2.393162393162393,2.5641025641025643,2,False,False,True,False,Junior
61.0,56.52,57.5,75.5,35.5,1.0173389950460014,1.3358103326256192,1,True,False,False,False,Masters 3
27.0,64.2,52.5,85.0,40.0,0.8177570093457943,1.32398753894081,1,True,False,False,False,Open
29.664699599465955,79.2,77.5,92.5,57.5,0.9785353535353535,1.1679292929292928,2,False,False,True,False,Open
29.0,97.89,185.0,262.5,142.5,1.8898763918684238,2.681581366840331,1,True,False,False,True,Open
56.5,68.98,142.5,175.0,77.5,2.0658161786024936,2.536967236880255,1,True,False,False,False,Masters 2
26.0,97.7,230.0,242.5,150.0,2.3541453428863868,2.482088024564995,1,True,False,False,True,Open
22.0,47.3,67.5,115.0,32.5,1.4270613107822412,2.431289640591966,2,False,False,True,False,Junior
23.0,98.6,272.5,287.5,150.0,2.76369168356998,2.915821501014199,1,True,False,False,True,Open
23.0,74.48,140.0,182.5,97.5,1.8796992481203008,2.4503222341568205,2,False,False,True,True,Open
22.0,87.8,160.0,212.5,115.0,1.8223234624145785,2.420273348519362,1,True,False,False,True,Junior
39.5,62.44,115.0,155.0,70.0,1.8417680973734787,2.4823830877642536,1,True,False,False,False,Masters 1
24.5,63.2,167.5,200.0,102.5,2.6503164556962022,3.1645569620253164,1,True,False,False,True,Open
35.5,119.74,172.5,170.0,85.0,1.4406213462502089,1.4197427760146986,1,True,False,False,False,Open
22.5,56.9,102.5,137.5,55.0,1.8014059753954306,2.4165202108963095,1,True,False,False,False,Junior
29.664699599465955,74.6,180.0,235.0,157.5,2.412868632707775,3.1501340482573728,1,True,False,False,True,Open
55.0,89.9,165.0,195.0,107.5,1.8353726362625138,2.169076751946607,3,False,True,False,True,Masters 2
26.5,72.0,152.5,170.0,82.5,2.1180555555555554,2.361111111111111,1,True,False,False,False,Open
45.0,66.13,102.5,137.5,55.0,1.5499773174051112,2.0792378648117347,2,False,False,True,False,Masters 1
21.5,107.1,205.0,160.0,105.0,1.9140989729225024,1.4939309056956116,3,False,True,False,False,Junior
23.0,89.4,250.0,270.0,180.0,2.796420581655481,3.0201342281879193,1,True,False,False,True,Open
28.0,60.5,82.5,117.5,50.0,1.3636363636363635,1.9421487603305785,2,False,False,True,False,Open
19.0,84.5,200.0,245.0,120.0,2.366863905325444,2.899408284023669,1,True,False,False,True,Junior
51.0,81.3,182.5,202.5,110.0,2.2447724477244773,2.4907749077490777,1,True,False,False,True,Masters 2
15.0,60.0,83.91,113.4,70.31,1.3984999999999999,1.8900000000000001,1,True,False,False,True,Sub-Junior
34.5,119.3,185.0,245.0,122.5,1.5507124895222129,2.0536462699077953,1,True,False,False,True,Open
15.0,54.9,120.0,100.0,55.0,2.185792349726776,1.8214936247723132,2,False,False,True,False,Sub-Junior
35.5,139.36,375.0,295.0,320.0,2.6908725602755452,2.1168197474167623,3,False,True,False,True,Open
34.5,100.3,165.0,232.5,135.0,1.6450648055832502,2.318045862412762,1,True,False,False,True,Open
26.0,85.5,172.5,202.5,105.0,2.017543859649123,2.3684210526315788,2,False,False,True,False,Open
29.5,95.6,162.5,175.0,100.0,1.6997907949790796,1.8305439330543933,1,True,False,False,True,Open
14.5,47.3,65.0,95.0,30.0,1.3742071881606766,2.0084566596194504,2,False,False,True,False,Sub-Junior
22.0,121.7,303.91,319.78,215.46,2.497206244864421,2.6276088742810186,2,False,False,True,True,Junior
26.0,105.0,265.0,287.5,150.0,2.5238095238095237,2.738095238095238,1,True,False,False,True,Open
22.0,74.3,195.0,195.0,125.0,2.6244952893674296,2.6244952893674296,1,True,False,False,True,Junior
28.5,68.5,110.0,110.0,52.5,1.6058394160583942,1.6058394160583942,1,True,False,False,False,Open
32.0,99.2,267.5,272.5,205.0,2.696572580645161,2.746975806451613,2,False,False,True,True,Open
13.0,59.96,70.31,83.91,38.56,1.1726150767178118,1.3994329553035356,1,True,False,False,False,Sub-Junior
40.0,113.0,137.5,160.0,77.5,1.2168141592920354,1.415929203539823,1,True,False,False,False,Masters 1
28.0,74.5,132.5,152.5,77.5,1.778523489932886,2.046979865771812,1,True,False,False,False,Open
21.5,42.5,82.5,105.0,40.0,1.9411764705882353,2.4705882352941178,1,True,False,False,False,Junior
29.0,72.3,162.5,195.0,110.0,2.247579529737206,2.6970954356846475,1,True,False,False,True,Open
20.0,65.8,145.0,162.5,87.5,2.203647416413374,2.4696048632218845,1,True,False,False,True,Junior
40.0,72.1,130.0,150.0,82.5,1.8030513176144245,2.0804438280166435,1,True,False,False,False,Masters 1
35.0,142.55,215.0,250.0,137.5,1.5082427218519816,1.7537706068046297,1,True,False,False,True,Open
52.0,66.41,65.0,132.5,45.0,0.9787682577925012,1.9951814485770216,1,True,False,False,False,Masters 2
38.0,86.85,112.5,217.5,112.5,1.295336787564767,2.504317789291883,1,True,False,False,True,Masters 1
26.0,65.3,107.5,132.5,52.5,1.64624808575804,2.0290964777947935,1,True,False,False,False,Open
23.0,54.79,92.5,110.0,50.0,1.6882642818032487,2.007665632414674,1,True,False,False,False,Open
19.5,76.1,180.0,215.0,107.5,2.3653088042049935,2.825229960578187,1,True,False,False,True,Junior
46.0,98.1,155.0,172.5,122.5,1.580020387359837,1.758409785932722,2,False,False,True,True,Masters 1
32.0,67.2,172.5,202.5,122.5,2.5669642857142856,3.013392857142857,1,True,False,False,False,Open
16.0,99.7,247.5,275.0,125.0,2.482447342026078,2.7582748244734203,1,True,False,False,True,Sub-Junior
24.0,98.47,165.0,215.0,-112.5,1.6756372499238348,2.183406113537118,1,True,False,False,True,Open
19.5,80.5,170.0,190.0,117.5,2.111801242236025,2.360248447204969,1,True,False,False,True,Junior
28.5,92.2,160.0,182.5,175.0,1.735357917570499,1.9793926247288502,1,True,False,False,True,Open
25.0,89.27,242.67,251.74,151.95,2.718382435308614,2.8199843172398342,2,False,False,True,True,Open
22.0,117.3,172.5,187.5,82.5,1.4705882352941178,1.5984654731457801,2,False,False,True,False,Junior
29.0,152.2,250.0,277.5,205.0,1.64257555847569,1.8232588699080159,1,True,False,False,True,Open
19.5,65.4,160.0,200.0,120.0,2.4464831804281344,3.0581039755351678,3,False,True,False,True,Junior
52.0,88.9,150.0,182.5,110.0,1.6872890888638918,2.0528683914510686,1,True,False,False,True,Masters 2
22.5,51.9,110.0,135.0,62.5,2.1194605009633913,2.601156069364162,1,True,False,False,False,Junior
27.5,103.7,255.0,235.0,185.0,2.459016393442623,2.266152362584378,1,True,False,False,True,Open
33.0,123.56,245.0,255.0,152.5,1.9828423438005827,2.063774684363872,1,True,False,False,True,Open
34.0,99.11,181.44,204.12,136.08,1.8306931692059327,2.0595298153566746,2,False,False,True,True,Open
38.5,110.8,80.0,130.0,57.5,0.7220216606498195,1.1732851985559567,1,True,False,False,False,Masters 1
21.0,56.15,100.0,140.0,62.5,1.7809439002671417,2.4933214603739984,1,True,False,False,True,Junior
58.5,103.15,180.0,217.5,145.0,1.74503150751333,2.1085797382452736,1,True,False,False,True,Masters 2
20.5,113.0,182.5,225.0,140.0,1.6150442477876106,1.991150442477876,1,True,False,False,True,Junior
37.0,59.9,95.0,110.0,55.0,1.5859766277128549,1.8363939899833055,1,True,False,False,False,Open
27.0,130.9,167.5,122.5,75.0,1.2796027501909855,0.9358288770053476,1,True,False,False,True,Open
34.0,121.02,299.37,283.5,199.58,2.473723351512147,2.3425880019831435,2,False,False,True,True,Open
26.0,81.6,215.0,220.0,135.0,2.6348039215686274,2.696078431372549,2,False,False,True,True,Open
29.0,96.52,172.5,215.0,117.5,1.787194363862412,2.227517612929963,1,True,False,False,True,Open
25.0,76.29,102.5,115.0,47.5,1.3435574780443045,1.5074059509765367,2,False,False,True,False,Open
31.5,117.1,255.0,257.5,167.5,2.177625960717336,2.1989752348420155,1,True,False,False,True,Open
46.5,103.5,165.0,260.0,162.5,1.5942028985507246,2.5120772946859904,1,True,False,False,True,Masters 1
32.0,89.8,290.0,300.0,235.0,3.2293986636971046,3.34075723830735,1,True,False,False,True,Open
28.0,95.6,217.5,255.0,182.5,2.2751046025104604,2.6673640167364017,1,True,False,False,True,Open
39.5,74.9,302.5,307.5,162.5,4.03871829105474,4.105473965287049,3,False,True,False,True,Masters 1
33.0,101.8,162.5,200.0,100.0,1.5962671905697445,1.9646365422396856,2,False,False,True,True,Open
32.0,89.0,248.5,277.5,160.0,2.792134831460674,3.1179775280898876,1,True,False,False,True,Open
29.0,89.0,175.0,180.0,103.0,1.9662921348314606,2.0224719101123596,2,False,False,True,False,Open
49.0,129.1,250.0,272.5,142.5,1.9364833462432225,2.1107668474051122,1,True,False,False,True,Masters 2
34.0,81.3,140.0,165.0,93.0,1.7220172201722017,2.029520295202952,1,True,False,False,False,Open
23.0,138.25,340.0,320.0,195.0,2.4593128390596743,2.3146473779385173,2,False,False,True,True,Open
22.5,102.45,242.5,255.0,162.5,2.3670082967301123,2.489019033674963,1,True,False,False,True,Junior
23.0,65.4,187.5,200.0,110.0,2.8669724770642198,3.0581039755351678,1,True,False,False,True,Open
35.5,95.45,180.0,220.0,125.0,1.8858040859088527,2.3048716605552646,1,True,False,False,True,Open
24.0,66.9,90.0,115.0,52.5,1.3452914798206277,1.71898355754858,3,False,True,False,False,Open
31.5,82.1,210.0,265.0,145.0,2.5578562728380025,3.2277710109622415,1,True,False,False,True,Open
22.5,106.1,195.0,257.5,115.0,1.8378887841658813,2.4269557021677666,1,True,False,False,True,Junior
58.0,120.8,250.0,245.0,147.5,2.06953642384106,2.0281456953642385,2,False,False,True,True,Masters 2
46.0,57.5,73.0,72.5,53.0,1.2695652173913043,1.2608695652173914,1,True,False,False,False,Masters 1
42.0,58.5,97.5,150.0,57.5,1.6666666666666667,2.5641025641025643,3,False,True,False,False,Masters 1
20.5,86.7,200.0,190.0,142.5,2.306805074971165,2.1914648212226067,1,True,False,False,True,Junior
27.0,82.5,305.0,312.5,215.0,3.696969696969697,3.787878787878788,2,False,False,True,True,Open
42.5,64.6,155.0,215.0,85.0,2.3993808049535605,3.3281733746130033,1,True,False,False,True,Masters 1
23.0,114.08,210.92,256.28,165.56,1.8488779803646562,2.246493688639551,2,False,False,True,True,Open
20.0,109.86,227.5,292.5,177.5,2.0708174039686873,2.6624795193883126,1,True,False,False,True,Junior
32.5,103.5,235.0,227.5,130.0,2.2705314009661834,2.1980676328502415,1,True,False,False,True,Open
37.5,102.5,315.0,290.0,170.0,3.073170731707317,2.8292682926829267,1,True,False,False,True,Open
24.5,90.65,245.0,292.5,135.0,2.7027027027027026,3.2266960838389407,1,True,False,False,True,Open
39.5,72.0,165.6,192.8,131.5,2.3,2.677777777777778,3,False,True,False,True,Masters 1
23.5,102.9,250.0,305.0,160.0,2.4295432458697763,2.964042759961127,1,True,False,False,True,Open
28.5,101.9,255.0,260.0,155.0,2.5024533856722275,2.551521099116781,1,True,False,False,True,Open
24.0,104.74,195.0,235.0,125.0,1.8617529119725034,2.2436509451976323,1,True,False,False,True,Open
56.0,106.96,180.0,190.0,140.0,1.6828721017202695,1.7763649962602843,3,False,True,False,True,Masters 2
26.0,107.3,225.0,240.0,175.0,2.0969245107176144,2.2367194780987885,1,True,False,False,True,Open
35.5,89.84,320.0,295.0,207.5,3.561887800534283,3.283615316117542,3,False,True,False,True,Open
23.5,92.2,252.5,265.0,152.5,2.7386117136659434,2.874186550976139,1,True,False,False,True,Open
20.5,73.65,212.5,265.0,147.5,2.8852681602172434,3.598099117447386,1,True,False,False,True,Junior
23.0,122.6,320.0,272.5,205.0,2.6101141924959217,2.2226753670473083,1,True,False,False,True,Open
17.5,66.9,135.0,117.5,50.0,2.0179372197309413,1.756352765321375,3,False,True,False,False,Sub-Junior
20.5,46.5,70.0,87.5,40.0,1.5053763440860215,1.881720430107527,1,True,False,False,False,Junior
29.0,78.93,165.56,142.88,68.04,2.0975547953883185,1.8102115798809069,2,False,False,True,False,Open
26.0,150.2,315.0,315.0,200.0,2.097203728362184,2.097203728362184,2,False,False,True,True,Open
27.0,89.49,212.5,287.5,165.0,2.3745669907252207,3.2126494580400045,2,False,False,True,True,Open
29.664699599465955,88.3,170.0,215.0,125.0,1.9252548131370328,2.4348810872027182,1,True,False,False,True,Open
42.5,114.02,292.5,240.0,205.0,2.5653394141378705,2.104893878266971,3,False,True,False,True,Masters 1
30.5,58.51,125.0,140.0,95.0,2.136386942403008,2.392753375491369,3,False,True,False,True,Open
30.5,82.58,332.5,295.0,237.5,4.026398643739404,3.572293533543231,3,False,True,False,True,Open
24.5,65.1,105.0,140.0,60.0,1.6129032258064517,2.1505376344086025,1,True,False,False,False,Open
37.0,78.3,87.5,107.5,50.0,1.1174968071519795,1.3729246487867177,1,True,False,False,False,Open
25.0,117.0,125.0,175.0,85.0,1.0683760683760684,1.4957264957264957,1,True,False,False,False,Open
55.0,126.0,200.0,240.0,137.5,1.5873015873015872,1.9047619047619047,2,False,False,True,True,Masters 2
29.664699599465955,72.83,187.5,227.5,125.0,2.574488534944391,3.123712755732528,1,True,False,False,True,Open
38.0,58.2,125.0,137.5,67.5,2.147766323024055,2.3625429553264605,1,True,False,False,False,Masters 1
45.0,107.7,160.0,245.0,145.0,1.4856081708449396,2.274837511606314,1,True,False,False,True,Masters 1
24.5,117.1,162.5,197.5,102.5,1.3877028181041846,1.686592655849701,1,True,False,False,True,Open
66.5,73.25,100.0,150.0,82.5,1.3651877133105803,2.04778156996587,1,True,False,False,True,Masters 3
29.664699599465955,66.77,87.5,102.5,57.5,1.3104687734012281,1.535120563127153,1,True,False,False,False,Open
24.0,106.7,260.0,250.0,175.0,2.4367385192127458,2.3430178069353325,2,False,False,True,True,Open
25.0,51.9,115.0,155.0,57.5,2.2157996146435455,2.9865125240847785,2,False,False,True,False,Open
21.5,66.5,97.5,127.5,60.0,1.4661654135338347,1.9172932330827068,1,True,False,False,False,Junior
27.0,96.71,200.0,272.5,175.0,2.0680384655154587,2.8177024092648124,1,True,False,False,True,Open
29.0,100.0,295.0,300.0,182.5,2.95,3.0,2,False,False,True,True,Open
18.0,65.6,115.5,130.0,50.0,1.7606707317073171,1.981707317073171,2,False,False,True,False,Junior
43.0,64.59,80.0,105.0,55.0,1.2385818238117354,1.625638643752903,1,True,False,False,False,Masters 1
22.0,99.6,240.0,260.0,147.5,2.4096385542168677,2.610441767068273,1,True,False,False,True,Junior
36.0,124.56,262.5,282.5,192.5,2.107418111753372,2.2679833012202955,1,True,False,False,True,Open
25.0,77.02,95.0,145.0,65.0,1.2334458582186445,1.8826278888600365,2,False,False,True,False,Open
36.0,123.3,175.0,192.5,125.0,1.419302514193025,1.5612327656123277,2,False,False,True,True,Open
29.0,98.2,242.5,317.5,182.5,2.4694501018329937,3.2331975560081467,1,True,False,False,True,Open
19.0,102.2,215.0,242.5,150.0,2.1037181996086107,2.37279843444227,2,False,False,True,True,Junior
30.0,96.3,197.5,270.0,205.0,2.050882658359294,2.803738317757009,1,True,False,False,True,Open
48.0,79.29,165.0,192.5,106.5,2.080968596292092,2.4277966956741075,2,False,False,True,False,Masters 1
27.0,88.0,242.5,227.5,137.5,2.7556818181818183,2.585227272727273,2,False,False,True,True,Open
29.5,91.7,187.5,225.0,125.0,2.044711014176663,2.4536532170119956,1,True,False,False,True,Open
28.0,63.41,147.5,170.0,80.0,2.3261315249960575,2.680965147453083,2,False,False,True,False,Open
21.5,154.11,375.0,352.5,285.0,2.4333268444617477,2.287327233794043,3,False,True,False,True,Junior
29.5,122.2,235.0,265.0,155.0,1.9230769230769231,2.1685761047463177,1,True,False,False,True,Open
21.5,97.6,192.5,192.5,125.0,1.9723360655737705,1.9723360655737705,1,True,False,False,True,Junior
29.0,59.2,100.0,115.0,55.0,1.689189189189189,1.9425675675675675,2,False,False,True,False,Open
47.5,55.5,90.7,136.1,72.6,1.6342342342342342,2.452252252252252,1,True,False,False,True,Masters 1
36.0,109.5,180.0,165.0,77.5,1.643835616438356,1.5068493150684932,2,False,False,True,False,Open
33.0,70.5,182.5,212.5,140.0,2.5886524822695036,3.0141843971631204,1,True,False,False,True,Open
23.0,98.8,200.0,265.0,160.0,2.0242914979757085,2.682186234817814,1,True,False,False,True,Open
37.0,107.5,229.97,282.47,209.9,2.1392558139534885,2.6276279069767443,3,False,True,False,True,Open
43.0,110.0,182.5,227.5,130.0,1.6590909090909092,2.0681818181818183,1,True,False,False,True,Masters 1
25.0,89.58,265.0,292.5,165.0,2.9582496092877877,3.2652377762893505,3,False,True,False,True,Open
28.5,90.4,140.0,175.0,85.0,1.5486725663716814,1.9358407079646016,1,True,False,False,True,Open
21.5,47.0,83.9,99.8,59.0,1.7851063829787235,2.123404255319149,1,True,False,False,False,Junior
33.5,55.0,95.0,155.0,57.5,1.7272727272727273,2.8181818181818183,1,True,False,False,False,Open
35.5,136.62,405.0,350.0,280.0,2.9644268774703555,2.561850387937344,3,False,True,False,True,Open
33.0,100.2,277.5,250.0,210.0,2.769461077844311,2.49500998003992,2,False,False,True,True,Open
27.0,133.54,317.51,249.48,229.06,2.37763965852928,1.8682042833607908,4,False,False,False,True,Open
23.0,73.0,170.0,227.5,92.5,2.328767123287671,3.1164383561643834,1,True,False,False,True,Open
24.0,102.7,250.0,272.5,155.0,2.4342745861733204,2.653359298928919,1,True,False,False,True,Open
30.0,87.0,200.0,180.0,80.0,2.2988505747126435,2.0689655172413794,2,False,False,True,False,Open
19.0,128.7,250.0,250.0,165.0,1.9425019425019427,1.9425019425019427,2,False,False,True,True,Junior
25.0,85.6,197.5,185.0,125.0,2.307242990654206,2.161214953271028,1,True,False,False,True,Open
44.0,74.6,82.5,125.0,50.0,1.105898123324397,1.6756032171581772,1,True,False,False,False,Masters 1
22.5,122.45,207.5,210.0,150.0,1.6945692119232338,1.7149857084524296,1,True,False,False,True,Junior
31.0,56.0,160.0,190.0,100.0,2.857142857142857,3.392857142857143,2,False,False,True,True,Open
26.0,69.9,125.0,137.5,62.5,1.7882689556509297,1.9670958512160228,1,True,False,False,False,Open
32.0,76.38,137.5,157.5,57.5,1.8002094789211838,2.0620581304006285,1,True,False,False,False,Open
22.0,59.7,142.5,143.0,70.5,2.386934673366834,2.3953098827470685,2,False,False,True,False,Junior
34.0,67.0,145.0,230.0,137.5,2.1641791044776117,3.4328358208955225,1,True,False,False,True,Open
40.0,120.5,335.0,337.5,200.0,2.780082987551867,2.800829875518672,2,False,False,True,True,Masters 1
19.5,69.3,165.0,217.5,122.5,2.380952380952381,3.1385281385281387,1,True,False,False,True,Junior
29.664699599465955,39.2,72.5,80.0,35.0,1.8494897959183672,2.0408163265306123,1,True,False,False,False,Open
38.0,139.03,272.5,285.0,202.5,1.9600086312306697,2.0499172840394158,2,False,False,True,True,Masters 1
25.0,72.8,87.5,135.0,52.5,1.2019230769230769,1.8543956043956045,1,True,False,False,False,Open
22.0,110.0,297.5,310.0,230.0,2.7045454545454546,2.8181818181818183,2,False,False,True,True,Junior
27.0,81.42,230.0,240.0,175.0,2.8248587570621466,2.9476787030213707,2,False,False,True,True,Open
19.0,98.8,102.5,145.0,65.0,1.0374493927125505,1.4676113360323888,2,False,False,True,True,Junior
24.5,82.6,112.5,140.0,70.0,1.3619854721549638,1.6949152542372883,1,True,False,False,False,Open
27.0,85.3,82.5,95.0,50.0,0.9671746776084408,1.1137162954279016,2,False,False,True,False,Open
14.5,51.8,92.5,102.5,35.0,1.7857142857142858,1.978764478764479,3,False,True,False,False,Sub-Junior
25.5,78.3,140.0,202.5,120.0,1.7879948914431674,2.586206896551724,1,True,False,False,True,Open
40.5,49.95,90.0,130.0,40.0,1.8018018018018016,2.6026026026026026,1,True,False,False,False,Masters 1
21.0,99.97,345.0,317.5,200.0,3.451035310593178,3.175952785835751,2,False,False,True,True,Junior
25.5,86.9,302.5,312.5,217.5,3.481012658227848,3.5960874568469503,1,True,False,False,True,Open
45.0,81.15,162.5,200.0,125.0,2.002464571780653,2.4645717806531113,1,True,False,False,True,Masters 1
25.0,73.89,267.5,290.0,191.0,3.6202463120855324,3.9247530112329136,1,True,False,False,True,Open
38.5,56.47,142.5,170.0,95.0,2.523463786081105,3.0104480255002657,1,True,False,False,False,Masters 1
29.0,98.5,257.5,265.0,170.0,2.6142131979695433,2.6903553299492384,1,True,False,False,True,Open
19.0,53.8,102.5,110.0,55.0,1.9052044609665428,2.0446096654275094,1,True,False,False,False,Junior
17.5,70.55,95.0,95.0,60.0,1.3465627214741318,1.3465627214741318,1,True,False,False,False,Sub-Junior
28.5,70.27,117.5,155.0,67.5,1.672121815853138,2.2057777145296713,1,True,False,False,False,Open
20.0,102.6,175.0,205.0,145.0,1.7056530214424952,1.9980506822612087,1,True,False,False,True,Junior
34.0,75.0,185.0,230.0,150.0,2.466666666666667,3.066666666666667,1,True,False,False,True,Open
27.5,89.8,180.0,200.0,102.5,2.0044543429844097,2.2271714922048997,1,True,False,False,True,Open
28.0,106.3,215.0,282.5,135.0,2.022577610536218,2.657572906867357,1,True,False,False,True,Open
20.5,104.4,245.0,240.0,150.0,2.346743295019157,2.2988505747126435,1,True,False,False,True,Junior
64.0,49.44,130.0,142.5,67.5,2.6294498381877025,2.8822815533980584,3,False,True,False,False,Masters 3
38.0,97.0,97.5,150.0,52.5,1.0051546391752577,1.5463917525773196,1,True,False,False,False,Masters 1
20.0,84.3,190.0,192.5,140.0,2.253855278766311,2.283511269276394,2,False,False,True,True,Junior
38.0,108.3,182.5,192.5,100.0,1.685133887349954,1.7774699907663898,1,True,False,False,False,Masters 1
45.0,104.2,212.5,255.0,150.0,2.0393474088291748,2.4472168905950094,2,False,False,True,True,Masters 1
37.5,56.0,202.5,190.0,120.0,3.6160714285714284,3.392857142857143,3,False,True,False,False,Open
31.0,82.1,197.5,260.0,147.5,2.405602923264312,3.166869671132765,1,True,False,False,True,Open
24.5,80.45,110.0,120.0,57.5,1.3673088875077688,1.4916096954630205,1,True,False,False,False,Open
23.5,88.3,180.0,205.0,117.5,2.0385050962627407,2.32163080407701,1,True,False,False,True,Open
18.0,49.26,125.0,140.0,87.5,2.537555826228177,2.8420625253755585,1,True,False,False,True,Junior
35.0,67.0,107.5,145.0,57.5,1.6044776119402986,2.1641791044776117,1,True,False,False,False,Open
30.0,107.3,220.0,240.0,152.5,2.050326188257223,2.2367194780987885,2,False,False,True,True,Open
49.5,79.6,120.0,155.0,77.5,1.5075376884422111,1.9472361809045227,1,True,False,False,True,Masters 2
21.0,66.5,110.0,112.5,55.0,1.6541353383458646,1.6917293233082706,1,True,False,False,False,Junior
20.0,50.89,85.0,115.0,40.0,1.6702692080958932,2.2597759874238554,1,True,False,False,False,Junior
36.0,58.9,90.0,115.0,50.0,1.5280135823429541,1.9524617996604414,1,True,False,False,False,Open
15.5,52.6,80.0,92.5,75.0,1.520912547528517,1.758555133079848,1,True,False,False,True,Sub-Junior
22.0,140.0,471.74,342.46,328.85,3.3695714285714287,2.446142857142857,4,False,False,False,True,Junior
21.0,98.2,225.0,247.5,150.0,2.291242362525458,2.520366598778004,1,True,False,False,True,Junior
37.0,96.52,228.0,292.5,162.5,2.362204724409449,3.0304600082884376,1,True,False,False,True,Open
27.0,81.2,305.0,320.0,177.5,3.75615763546798,3.9408866995073892,3,False,True,False,True,Open
38.0,87.82,145.0,205.0,122.52,1.6511045319972673,2.3343202004099295,1,True,False,False,True,Masters 1
20.5,72.0,120.0,137.5,70.0,1.6666666666666667,1.9097222222222223,1,True,False,False,False,Junior
41.0,87.35,157.5,60.0,130.0,1.8030910131654265,0.6868918145392101,1,True,False,False,True,Masters 1
47.0,52.62,102.06,113.4,61.23,1.9395667046750287,2.1550741163055873,2,False,False,True,False,Masters 1
29.0,87.5,215.0,247.5,132.5,2.4571428571428573,2.8285714285714287,1,True,False,False,True,Open
18.5,116.0,180.0,140.0,120.0,1.5517241379310345,1.206896551724138,3,False,True,False,False,Junior
35.0,117.2,240.0,287.5,165.0,2.04778156996587,2.4530716723549486,1,True,False,False,True,Open
23.0,54.2,110.0,142.5,75.0,2.029520295202952,2.629151291512915,1,True,False,False,False,Open
28.0,124.4,310.0,227.5,192.5,2.4919614147909965,1.8287781350482315,2,False,False,True,True,Open
19.0,53.57,87.5,110.0,47.5,1.6333768900504013,2.0533880903490758,1,True,False,False,False,Junior
13.5,49.9,72.5,102.5,47.5,1.4529058116232465,2.0541082164328657,1,True,False,False,True,Sub-Junior
26.0,95.6,147.5,245.0,115.0,1.542887029288703,2.562761506276151,1,True,False,False,True,Open
19.0,74.2,210.0,225.0,122.5,2.830188679245283,3.0323450134770886,2,False,False,True,True,Junior
21.5,73.3,185.0,240.0,110.0,2.5238744884038202,3.2742155525238745,1,True,False,False,True,Junior
69.5,64.8,130.0,177.5,75.0,2.006172839506173,2.739197530864198,3,False,True,False,True,Masters 4
28.0,108.41,247.5,260.0,147.5,2.282999723272761,2.398302739599668,2,False,False,True,True,Open
28.5,68.9,100.0,120.0,50.0,1.4513788098693758,1.741654571843251,1,True,False,False,False,Open
36.5,136.25,240.0,300.0,185.0,1.761467889908257,2.2018348623853212,1,True,False,False,True,Open
64.0,89.36,162.5,137.5,120.0,1.8184870188003581,1.5387197851387646,3,False,True,False,True,Masters 3
47.0,66.3,142.5,152.5,97.5,2.1493212669683257,2.3001508295625945,3,False,True,False,False,Masters 1
31.5,91.38,220.0,200.0,137.5,2.407528999781134,2.188662727073758,1,True,False,False,True,Open
33.5,55.95,127.5,160.0,62.5,2.2788203753351204,2.8596961572832886,1,True,False,False,False,Open
34.0,115.82,260.0,230.0,215.0,2.2448627180107064,1.9858400967017786,1,True,False,False,True,Open
20.5,73.5,300.0,250.0,190.0,4.081632653061225,3.401360544217687,3,False,True,False,True,Junior
29.664699599465955,111.3,300.0,312.5,205.0,2.6954177897574123,2.807726864330638,1,True,False,False,True,Open
21.5,69.9,112.5,145.0,70.0,1.6094420600858368,2.0743919885550786,1,True,False,False,False,Junior
33.0,138.8,455.0,365.0,305.0,3.2780979827089336,2.6296829971181555,4,False,False,False,True,Open
19.5,73.0,145.0,185.0,77.5,1.9863013698630136,2.5342465753424657,1,True,False,False,True,Junior
17.5,56.8,165.0,170.0,82.5,2.904929577464789,2.9929577464788735,3,False,True,False,False,Sub-Junior
21.0,67.3,237.5,215.0,150.0,3.5289747399702827,3.1946508172362558,3,False,True,False,True,Junior
23.0,67.2,110.0,115.0,60.0,1.6369047619047619,1.7113095238095237,2,False,False,True,False,Open
18.0,67.4,137.5,155.0,117.5,2.0400593471810087,2.2997032640949553,1,True,False,False,True,Junior
27.0,74.5,110.0,130.0,55.0,1.476510067114094,1.74496644295302,1,True,False,False,False,Open
23.5,88.5,225.0,275.0,147.5,2.542372881355932,3.1073446327683616,1,True,False,False,True,Open
29.0,59.2,97.5,120.0,60.0,1.6469594594594594,2.0270270270270268,2,False,False,True,False,Open
